coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
212660,https://api.idigbio.org/v2/media/876a24f30dd894d455781beb44870787?size=fullsize,https://api.idigbio.org/v2/media/876a24f30dd894d455781beb44870787?size=fullsize,https://api.idigbio.org/v2/media/876a24f30dd894d455781beb44870787?size=thumbnail,https://api.idigbio.org/v2/media/876a24f30dd894d455781beb44870787?size=webview,http://creativecommons.org/publicdomain/zero/1.0/,"Utah State University",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:dc9a39b0-cae9-4bc7-93c5-e904aed4b042,"2017-03-08 17:56:48",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=212660,StillImage,Photograph,en
278738,https://swbiodiversity.org/imglib/seinet/mexico/UNISON_USON/00011/11248_1583357141_lg.jpg,https://swbiodiversity.org/imglib/seinet/mexico/UNISON_USON/00011/11248_1583357141_lg.jpg,https://swbiodiversity.org/imglib/seinet/mexico/UNISON_USON/00011/11248_1583357141_tn.jpg,https://swbiodiversity.org/imglib/seinet/mexico/UNISON_USON/00011/11248_1583357141.jpg,https://creativecommons.org/licenses/by-nc/4.0/,"Universidad de Sonora",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:2391c5a7-4e19-4334-8fed-3467103353d2,"2020-03-04 14:25:41",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=278738,StillImage,Photograph,en
296488,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007143_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007143_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007143_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007143.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:279e7e14-2f2f-4bba-8560-f963c90b1c53,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=296488,StillImage,Photograph,en
296489,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007227_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007227_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007227_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007227.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a393376f-a19b-46d5-93a0-01e3f8b8e29a,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=296489,StillImage,Photograph,en
296490,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007240_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007240_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007240_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007240.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7d5c199d-7981-48e4-91d6-f8b633eb57d2,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=296490,StillImage,Photograph,en
312716,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007118_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007118_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007118_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007118.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3083babf-da65-449a-a94c-e10614920dcc,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312716,StillImage,Photograph,en
312717,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007119_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007119_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007119_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007119.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5070293b-cd8d-4aa4-92ae-510ca02d3308,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312717,StillImage,Photograph,en
312718,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007120_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007120_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007120_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007120.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:08bfd62f-1deb-4a9a-b3a6-4aad37e17cf3,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312718,StillImage,Photograph,en
312719,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007121_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007121_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007121_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007121.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:26d8884e-411f-42d5-be0e-160294682b14,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312719,StillImage,Photograph,en
312720,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007123_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007123_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007123_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007123.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6a0b47cf-75a9-495c-b505-f36345bd0c6e,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312720,StillImage,Photograph,en
312721,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007116_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007116_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007116_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007116.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ff71ee44-b29f-4042-a321-a027c0a439e7,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312721,StillImage,Photograph,en
312722,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007122_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007122_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007122_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007122.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:11218133-90fc-4376-a9bd-bd2670b0cd95,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312722,StillImage,Photograph,en
312723,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007168_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007168_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007168_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007168.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5844bfc3-bfb2-4c33-9025-6adc20f66cff,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312723,StillImage,Photograph,en
312724,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007169_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007169_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007169_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007169.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d5bc3a48-2d13-43bd-87cf-f7ad005356ae,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312724,StillImage,Photograph,en
312725,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007170_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007170_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007170_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007170.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9681ea7f-11ca-43ff-80b5-4f55443aa0cf,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312725,StillImage,Photograph,en
312726,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007171_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007171_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007171_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007171.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:df61b489-6565-4d5d-b3b6-130cd656e543,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312726,StillImage,Photograph,en
312727,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007172_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007172_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007172_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007172.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cf5ca060-d3c4-4089-acb0-c5be68821f13,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312727,StillImage,Photograph,en
312728,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007154_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007154_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007154_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007154.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:93924e59-11e6-4d6a-b021-bec4d3626f37,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312728,StillImage,Photograph,en
312729,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007156_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007156_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007156_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007156.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cd0b3fa9-35d1-49eb-b342-f6e85bf01e22,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312729,StillImage,Photograph,en
312730,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007146_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007146_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007146_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007146.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:05e6baab-5eb8-41b8-bf4b-ea091d07c027,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312730,StillImage,Photograph,en
312731,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007155_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007155_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007155_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007155.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d9921358-484b-40c9-a300-0ffd3ae5f55d,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312731,StillImage,Photograph,en
312733,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007241_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007241_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007241_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007241.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b5a7cab2-ce14-443a-806f-601ac1de17fa,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312733,StillImage,Photograph,en
312734,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007110_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007110_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007110_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007110.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:00da8f2c-2b30-4c2f-b2cf-394f3b0a8f65,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312734,StillImage,Photograph,en
312735,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007130_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007130_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007130_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007130.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:72d339f7-9300-49cd-b9d5-91f708296390,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312735,StillImage,Photograph,en
312736,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007251_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007251_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007251_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007251.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c62d8441-8ac0-4542-8d85-5a250aa7b6f4,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312736,StillImage,Photograph,en
321379,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007141_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007141_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007141_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007141.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:179de2ad-ed3e-4053-8ff4-ab0e634d9f26,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=321379,StillImage,Photograph,en
324806,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007142_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007142_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007142_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007142.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3abae72c-3e5a-4dcd-aca8-37958667e6a1,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=324806,StillImage,Photograph,en
328189,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007140_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007140_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007140_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007140.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:86f0be78-fd07-4d64-a802-241ae5e410f9,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328189,StillImage,Photograph,en
328190,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007157_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007157_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007157_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007157.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d8e54319-33df-4a9b-a612-6bfc06c3bd84,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328190,StillImage,Photograph,en
328191,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007173_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007173_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007173_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007173.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:773778c3-7de8-4ae8-b920-8d156aaef6fc,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328191,StillImage,Photograph,en
328192,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007174_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007174_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007174_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007174.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:24f73427-9385-4cf2-bae0-26c414c2aebe,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328192,StillImage,Photograph,en
328193,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007175_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007175_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007175_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007175.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9d6639d5-7234-4471-b51d-5f704746da22,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328193,StillImage,Photograph,en
328194,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007176_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007176_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007176_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007176.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6bc0d6a0-31bb-42ee-ad2d-6a551ea851d8,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328194,StillImage,Photograph,en
328195,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007177_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007177_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007177_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007177.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:eee209bd-4520-41e1-9bc0-0738937aee0c,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328195,StillImage,Photograph,en
328196,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007178_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007178_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007178_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007178.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:2f76dd90-4a0a-478c-bb30-a08c96338410,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328196,StillImage,Photograph,en
328197,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007234_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007234_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007234_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007234.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a06cd98f-3d99-4f3f-a60b-64f90dab5fdf,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328197,StillImage,Photograph,en
328198,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007235_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007235_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007235_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007235.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cc30b73b-4fcb-42be-8b5d-79a03c1b1929,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328198,StillImage,Photograph,en
328199,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007236_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007236_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007236_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007236.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0e7317bd-7994-4992-b5e3-8ab72ece1c09,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328199,StillImage,Photograph,en
328200,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007237_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007237_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007237_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007237.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:09bdbd33-9c70-413d-b220-d65286e03bde,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328200,StillImage,Photograph,en
328201,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007238_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007238_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007238_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007238.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1e8ba449-92a0-48c7-bec8-77921bce2698,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=328201,StillImage,Photograph,en
